Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Namibia,NAM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.987256536,0.963737316,0.940388743,0.923014838,0.900098802,0.877711038,0.859777917,0.837828473,0.815516972,0.795132322,0.774022292,0.750327405,0.727464229,0.70646874,0.687818129,0.673451294,0.65864012,0.645921572,0.632618587,0.619254758,0.605955198,0.592704933,0.583232593,0.567848422,0.550849686,0.532291118,0.512901812,0.493810534,0.476186697,0.46060469,0.447033627,0.435083269,0.448846311,0.469272395,0.501269761,0.490567989,0.480557164,0.471230946,0.462621488,0.454701733,0.44745011,0.440719215,0.433715269,0.427207734,0.419952165,0.412414435,0.398701032,0.391507804,0.384423358,0.37755849,0.370937424,0.364501724,0.358181263,0.351891814,0.345587133,0.339264238,0.332969425,0.326757342,,
New Caledonia,NCL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.086206897,0.083932854,0.08168028,0.079455165,0.077348066,0.07486631,0.07253886,0.070351759,0.067307692,0.0625,0.058333333,0.055776892,0.054474708,0.053435115,0.052830189,0.052238806,0.051470588,0.050909091,0.050541516,0.049982149,0.049071153,0.048043926,0.047074647,0.065941312,0.064745872,0.057197331,0.056074766,0.054995417,0.053925152,0.052662684,0.051322407,0.050055896,0.043361374,0.036942823,0.036116729,0.035431556,0.034753597,0.034099932,0.033458564,0.032828401,0.032209972,0.03070116,0.030182515,0.029726776,0.029278794,0.028844115,0.028422153,0.028012358,0.027647896,0.027227227,0.025555337,0.023181467,0.022757444,0.022383884,0.022218087,0.02216447,0.022111111,0.022058008,,
Niger,NER,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,3.2983184,3.204645859,3.112898401,3.02382296,2.937571121,2.85454034,2.77422026,2.855350411,2.775469257,2.482350085,2.420448195,2.343219961,2.205154431,1.939376626,1.885460584,1.832023982,1.779952425,1.729098981,1.710329154,1.705126064,1.585408531,1.553078491,1.532017512,1.454315994,1.412667507,1.372405932,1.296505058,1.257082765,1.233123597,1.374929734,1.458846756,1.515973401,1.465639357,1.416290625,1.473611604,1.423177905,1.374015592,1.326035586,1.279423586,1.233281099,1.188798168,1.145202112,1.110849058,1.074591834,1.036590477,0.999507281,1.016315247,0.978302086,0.940470668,0.917151183,0.911493406,0.893498919,0.907897721,0.873172613,0.83993016,0.841799876,0.81935386,0.788670556,,
Nigeria,NGA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.513996418,0.518819784,0.552056868,0.559871263,0.589893417,0.529228131,0.558112817,0.5452069,0.6344282,0.569475709,0.529304612,0.443188267,0.518176819,0.437763297,0.410261013,0.398642292,0.306697006,0.272188231,0.248258362,0.266984835,0.218264711,0.225139533,0.220424794,0.257830822,0.275242172,0.324835848,0.316668077,0.310989696,0.30271143,0.295906668,0.307164199,0.300514045,0.293084517,0.294414573,0.304775417,0.299090663,0.29262017,0.292297707,0.293476303,0.28621931,0.26317039,0.264393753,0.265351264,0.258645369,0.259244564,0.258176214,0.252835912,0.239569379,0.207354691,0.208197685,0.208838692,0.209294089,0.197943923,0.192738376,0.18770276,0.182834778,0.178128682,0.173580368,,
Nicaragua,NIC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.562911663,0.545716759,0.529225584,0.5133373,0.497974501,0.487811056,0.473307505,0.459237586,0.445532572,0.432158762,0.41912753,0.406455609,0.397923371,0.389502968,0.37764633,0.366152706,0.355051784,0.346019525,0.337074684,0.327666038,0.342247441,0.332838513,0.323970036,0.329400836,0.32669736,0.319110007,0.319719915,0.32035808,0.318396613,0.311494009,0.304623006,0.302439172,0.30252128,0.29611692,0.354672052,0.347985931,0.362494609,0.36655085,0.370664156,0.378157974,0.371596428,0.383191386,0.387368755,0.363471658,0.367735478,0.337338044,0.321999776,0.299959276,0.287179373,0.262875129,0.254614787,0.25607895,0.248084029,0.244842118,0.241674988,0.238579816,0.235557867,0.232619215,,
Netherlands,NLD,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.085232799,0.081824957,0.079308265,0.077264841,0.075479482,0.072012036,0.069295608,0.067872658,0.06561586,0.063197328,0.058357662,0.057395406,0.05662488,0.056256689,0.055537933,0.055829674,0.055931701,0.055947266,0.055918571,0.055831178,0.055309082,0.055195774,0.055752495,0.05664088,0.056998411,0.057918192,0.058711069,0.058874964,0.058994241,0.058790049,0.058461301,0.058416116,0.058010376,0.057531647,0.057054121,0.057628545,0.057717007,0.057680521,0.057803878,0.057141016,0.056399716,0.056722028,0.055838714,0.06924919,0.068076531,0.0654468,0.064694156,0.064856281,0.063803705,0.061545336,0.060264514,0.060340334,0.061793222,0.061962615,0.061511496,0.06036295,0.06053249,0.059251525,,
Norway,NOR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.237132251,0.234685145,0.232371854,0.230081755,0.227763023,0.225418944,0.222748398,0.220359776,0.214413416,0.209507134,0.20599333,0.201627051,0.198959151,0.198481504,0.19713958,0.196962261,0.197368177,0.198094401,0.203314068,0.199480128,0.201234138,0.203655742,0.204920415,0.20579218,0.205658449,0.20756576,0.206596519,0.206675966,0.20771719,0.202759749,0.208131342,0.204833845,0.205241616,0.206612857,0.226418522,0.227099679,0.203624979,0.202641836,0.197673061,0.195726221,0.195181347,0.193470524,0.190805623,0.189245869,0.186447273,0.184093427,0.181051667,0.177236247,0.172898607,0.168860186,0.165149499,0.161779056,0.159025719,0.157318182,0.15556025,0.153810121,0.151884567,0.151209093,,
Nepal,NPL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.175898925,0.173102133,0.171246117,0.167470979,0.164587121,0.161646467,0.159800193,0.156757358,0.153701117,0.161744113,0.158471481,0.163313742,0.168453584,0.166016056,0.163557375,0.161084987,0.1586053,0.156123096,0.153642464,0.151167976,0.148888261,0.145688677,0.14255349,0.139511557,0.136573554,0.133761207,0.131050823,0.128363101,0.125605712,0.1227369,0.119759825,0.116724968,0.113743439,0.110922067,0.108323692,0.105951232,0.103777891,0.101791687,0.099974602,0.098324642,0.096726047,0.09443644,0.092301387,0.090482297,0.088562606,0.0867007,0.08490449,0.083250267,0.081834488,0.080701266,0.0799779,0.078475951,0.078538325,0.078558738,0.078241622,0.077528763,0.076492756,0.075232121,,
Nauru,NRU,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,1.239823119,1.20467365,1.179003081,1.152626286,1.133769594,1.111775477,1.092103814,1.080746698,1.071119446,1.054897357,1.037504381,1.016219567,0.983351906,0.95545193,0.914339464,0.887638643,0.876866868,0.865692682,0.855902219,0.840373928,0.819226215,0.80700865,0.807989248,0.793901645,0.776693049,0.796291162,0.798924994,0.767192544,0.768064985,0.794342003,0.674086578,0.587535748,0.540283299,0.471546961,0.429847008,0.417470525,0.411234232,0.407601573,0.405465307,0.388832724,0.386548125,0.120552108,0.103049265,0.102752294,0.102808486,0.095349615,0.102040816,0.106343021,0.109468693,0.114694187,0.107436131,0.11546925,0.123139956,0.130632127,0.103701132,0.114762097,0.102002659,0.100191813,,
OECD members,OED,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.504288319,0.494198999,0.490956219,0.482745323,0.476000048,0.46957676,0.462286284,0.466223216,0.46898043,0.459243744,0.448340662,0.442936678,0.434723158,0.428911731,0.422664234,0.419239411,0.416096234,0.416707221,0.413713007,0.409958834,0.406671873,0.40226907,0.398398373,0.398775028,0.395420337,0.391826689,0.386721619,0.381743512,0.378392765,0.374584795,0.370481378,0.365358501,0.360032276,0.356131663,0.350293896,0.347280859,0.344669007,0.341512498,0.338409406,0.335503292,0.331231754,0.324546713,0.318504612,0.316529334,0.312114067,0.304950769,0.297563576,0.294106702,0.292084047,0.285811152,0.286743858,0.283623713,0.280811285,0.279677141,0.278385897,0.277188936,0.280606969,0.278438885,,
Oman,OMN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.03540506,0.034552638,0.033698513,0.032846655,0.031999693,0.031152308,0.030297659,0.032372365,0.031396054,0.030393373,0.029373752,0.029624478,0.028501149,0.027317472,0.026075974,0.024799608,0.023522096,0.022269623,0.02106501,0.019924236,0.018843532,0.017827785,0.019837115,0.018867054,0.01935381,0.020497316,0.020371993,0.019664875,0.020101599,0.019313989,0.018481741,0.017647605,0.013995423,0.013498317,0.012702635,0.012518711,0.01289027,0.013766404,0.01374785,0.013668593,0.013507867,0.013277027,0.012991563,0.011858399,0.011149808,0.010074579,0.010537558,0.0109053,0.012864258,0.011277571,0.011349998,0.009633991,0.010013799,0.009311553,0.012223068,0.012526743,0.014852357,0.015873358,,
Other small states,OSS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.384098304,0.37953689,0.373518952,0.368585108,0.363553045,0.359100666,0.35531362,0.349642285,0.342708593,0.338441407,0.332059353,0.327979572,0.323214427,0.310159259,0.297103132,0.291523302,0.279778597,0.279270441,0.273633093,0.265674464,0.257670038,0.253947486,0.247501083,0.24402649,0.23626025,0.225934639,0.222855594,0.218299168,0.209897109,0.207377938,0.195981065,0.23419105,0.236187242,0.232021393,0.226814998,0.223294479,0.217921069,0.209401215,0.207237495,0.208811188,0.192570018,0.185032171,0.177406604,0.178681833,0.180602047,0.172661033,0.168444426,0.169452853,0.167384995,0.163564608,0.161168967,0.155032559,0.144886088,0.1475555,0.139203423,0.141022194,0.140115475,0.138255694,,
Pakistan,PAK,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.663841267,0.650227211,0.635084091,0.628682135,0.630032911,0.617295963,0.602171811,0.580915378,0.539593628,0.528017049,0.50757955,0.494281856,0.494616399,0.470372568,0.460961396,0.442511791,0.431803707,0.425562412,0.410925575,0.41138004,0.386214947,0.397211622,0.359734175,0.359922267,0.343957938,0.316545516,0.317950427,0.295099291,0.290968938,0.276363914,0.269095161,0.26266091,0.258184791,0.251323574,0.24608805,0.239891399,0.23684273,0.230786516,0.224419002,0.218063922,0.214415272,0.208760038,0.203731878,0.193470516,0.188204902,0.184852546,0.179848285,0.171629329,0.167610869,0.163801357,0.164175698,0.16146935,0.159311266,0.155858775,0.152436767,0.152186778,0.150115766,0.143746153,,
Panama,PAN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.375282747,0.364257219,0.353541428,0.343171168,0.333161175,0.323522525,0.311373602,0.302507326,0.292587578,0.284344093,0.27637511,0.268690637,0.261310132,0.254847398,0.248117345,0.241711878,0.236151407,0.230308736,0.224718868,0.219864755,0.217180455,0.216998401,0.214434202,0.211949335,0.209534968,0.207185365,0.204895139,0.20265512,0.202527544,0.201946947,0.197771406,0.194103222,0.190144144,0.186281,0.182503932,0.178808286,0.178702389,0.17855193,0.178379286,0.180838212,0.177366885,0.174012724,0.17076673,0.167617109,0.164553594,0.159213462,0.156355368,0.153574707,0.150871071,0.156173005,0.152435775,0.149842135,0.147310079,0.144823112,0.142371532,0.139952882,0.137577908,0.135268819,,
Peru,PER,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.171921669,0.179450825,0.198873742,0.212503088,0.214406439,0.200651132,0.195852575,0.192375779,0.187965245,0.190047556,0.184875146,0.200394404,0.198414775,0.193113699,0.1886579,0.189411063,0.190856093,0.188510159,0.185293472,0.183500752,0.180424142,0.178276627,0.176620323,0.174639977,0.170738989,0.167322569,0.164320389,0.160730192,0.157304046,0.15857602,0.157620976,0.156747851,0.153792688,0.151018357,0.153914735,0.155935497,0.157074561,0.160378392,0.162012125,0.166667019,0.15970573,0.1407699,0.140105568,0.135388409,0.141031374,0.141626653,0.141530827,0.141094976,0.143612975,0.140727747,0.137710387,0.140848937,0.140894807,0.119639598,0.103541959,0.113431932,0.110926308,0.107214092,,
Philippines,PHL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.180442201,0.173805607,0.167513252,0.161555812,0.155936605,0.150639394,0.145015975,0.139960692,0.135110626,0.130433844,0.126025525,0.123934035,0.121723838,0.119568805,0.117473972,0.117794901,0.116893614,0.114856691,0.112847604,0.110393779,0.10724669,0.104750633,0.102316894,0.099948801,0.098570568,0.096851699,0.094649616,0.092524876,0.090486087,0.088536797,0.08647102,0.083589505,0.080863257,0.078247782,0.075733598,0.073317538,0.070997365,0.068767401,0.066622185,0.064545283,0.062555799,0.060652421,0.059842048,0.060441118,0.057977729,0.058653746,0.059168631,0.059954698,0.059514688,0.056402909,0.057026234,0.057399944,0.056537999,0.055614621,0.054743164,0.053924314,0.053150563,0.052413755,,
Palau,PLW,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019427535,0.018916703,0.018421861,0.017926501,0.017484555,0.017046423,0.016651865,0.016296377,0.015980397,0.015703518,0.015471893,0.015273394,0.015142338,0.01510498,0.015163769,0.015349194,0.015658437,0.01603592,0.016402406,0.016709368,0.016903313,0.017011625,0.01704255,0.017021277,0.016982734,0.016931934,0.016845415,0.016749484,,
Papua New Guinea,PNG,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.032650545,0.032046502,0.031434112,0.030810691,0.030175829,0.031499994,0.032732342,0.031995351,0.033470587,0.036649358,0.037901094,0.039066007,0.040144507,0.041135456,0.042038966,0.042859472,0.043601535,0.047216708,0.04743979,0.046762875,0.046890735,0.04643771,0.046235429,0.045272199,0.044841709,0.044189668,0.043330635,0.042733877,0.042156683,0.041595869,0.040630251,0.03970046,0.03899736,0.038099645,0.037400741,0.03669374,0.036169134,0.035651793,0.035513314,0.035057177,0.035148638,0.036073729,0.036153999,0.036196264,0.036952059,0.037611569,0.036718791,0.043003354,0.041988732,0.041036797,0.04014884,0.039313312,0.038518882,0.037751363,0.037001534,0.036267951,0.035553289,0.034858088,,
Poland,POL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.532105193,0.522262732,0.512275332,0.504215714,0.490921436,0.487232095,0.478035636,0.472678838,0.464048814,0.461911016,0.456937179,0.449060902,0.443682323,0.438375376,0.434541041,0.429702849,0.424889122,0.420670602,0.415692394,0.411000684,0.404249894,0.399773881,0.395769331,0.393858314,0.39006088,0.386692492,0.384410712,0.382397784,0.379700196,0.377530957,0.375462206,0.373712972,0.371931262,0.371017542,0.368182426,0.362569021,0.362383524,0.363573057,0.363991241,0.365747555,0.355155119,0.340305418,0.329463203,0.330258412,0.318114986,0.3242682,0.310147595,0.315875679,0.316264562,0.28465312,0.291567287,0.287022908,0.283699905,0.287490166,0.286602483,0.284592448,0.287216589,0.289903159,,
Pre-demographic dividend,PRE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.579620275,0.572077309,0.578390437,0.573568642,0.572928984,0.548457613,0.5470487,0.539269247,0.553000488,0.526884624,0.508921342,0.479737505,0.48792883,0.456119225,0.442707372,0.432466903,0.39973273,0.386255113,0.371810735,0.368860794,0.348337277,0.343871947,0.337757187,0.341238865,0.34533085,0.351825963,0.34281675,0.337002678,0.32952168,0.323332658,0.32258617,0.316080863,0.309832922,0.302647675,0.300453674,0.295395151,0.287955369,0.282550781,0.27932109,0.270212481,0.262179246,0.260147571,0.259749391,0.252995997,0.251846796,0.2452883,0.241213306,0.238551472,0.229295453,0.22718215,0.241877214,0.246033764,0.240887559,0.235190591,0.22861457,0.222866601,0.216317127,0.210391009,,
Puerto Rico,PRI,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.093344146,0.086927351,0.08464662,0.074782719,0.082883577,0.071238231,0.064255838,0.061606333,0.061844532,0.055923473,0.047064105,0.040819862,0.033000022,0.032320632,0.031396126,0.030881902,0.031081138,0.031315697,0.030617836,0.023081722,0.020971136,0.020442704,0.019328702,0.019735721,0.018655611,0.018770784,0.01830411,0.022165302,0.019967766,0.018377156,0.015440287,0.014504169,0.008850789,0.009042986,0.008959836,0.008859881,0.009841918,0.013620371,0.014368115,0.015666804,0.016994983,0.017783817,0.015995421,0.014476552,0.013241352,0.011510522,0.009754176,0.010901744,0.012057502,0.013220387,0.014216855,0.01516032,0.015084564,0.015078331,0.015086813,0.015117393,0.015216736,0.015720149,,
"Korea, Dem. People's Rep.",PRK,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.184302691,0.181102563,0.178194497,0.17504698,0.171348547,0.167120782,0.16259913,0.157972358,0.1534581,0.149197895,0.145176906,0.141375146,0.141085756,0.137913076,0.135178836,0.13289242,0.130979138,0.129290201,0.127642282,0.1307796,0.128868676,0.126884048,0.124875589,0.122914607,0.121045327,0.11927885,0.117589591,0.115940905,0.114285674,0.112747922,0.11160091,0.109851234,0.108154715,0.111224503,0.10977802,0.104009202,0.102976177,0.102055513,0.101181314,0.10030931,0.099425141,0.098545583,0.097695931,0.096912535,0.098309219,0.097693332,0.097154289,0.098724224,0.098246545,0.097764294,0.095244302,0.094755627,0.09426583,0.0937832,0.093313837,0.092857243,0.092411207,0.091977935,,
Portugal,PRT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.280760587,0.278297106,0.276733307,0.276137157,0.276820993,0.278468568,0.27978978,0.280536176,0.282608286,0.284663285,0.285408334,0.285385549,0.28471812,0.280203076,0.269204165,0.261121164,0.257834581,0.254544503,0.251312846,0.248097747,0.245448294,0.243447917,0.241818904,0.240390579,0.239235094,0.238519231,0.238085007,0.237833608,0.237681159,0.234794031,0.23182184,0.22858592,0.224794085,0.220186608,0.214737902,0.198729226,0.186171163,0.177014302,0.16784389,0.170095952,0.15715562,0.157025714,0.148622871,0.141429765,0.124290106,0.118010456,0.108911498,0.115570141,0.113640417,0.108536758,0.106726365,0.106879379,0.108872323,0.105578642,0.103297176,0.09512707,0.091648729,0.089381166,,
Paraguay,PRY,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.358138336,0.354317465,0.353825097,0.35971342,0.360906298,0.362661063,0.3531522,0.342272674,0.333554875,0.325284462,0.317444419,0.309955262,0.302321786,0.337761435,0.372594793,0.405329666,0.432604038,0.461291197,0.484629021,0.509173451,0.531940572,0.528383861,0.52471751,0.520822395,0.516837196,0.515453835,0.511341372,0.507287193,0.503356194,0.499595943,0.496037697,0.517433109,0.504882211,0.525064208,0.544293108,0.53195429,0.520198091,0.557965794,0.565529971,0.56732771,0.571987322,0.580264709,0.582284733,0.588075572,0.594083716,0.600350537,0.606825453,0.617795943,0.625895324,0.636201854,0.650775555,0.678968031,0.688757599,0.70656611,0.727789634,0.688120972,0.677582744,0.680556791,,
West Bank and Gaza,PSE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05509926,0.051236318,0.048068235,0.045963275,0.043950508,0.044854538,0.041344716,0.038795234,0.030253176,0.034755976,0.03490577,0.034025133,0.033166709,0.032012993,0.031514299,0.029815721,0.02759565,0.024896294,0.023107052,0.017172214,0.011542034,0.011202719,0.011595484,0.013491278,0.015335226,0.011901383,0.011637045,,,,
Pacific island small states,PSS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142617489,0.144243651,0.141722134,0.139313127,0.137669823,0.13568521,0.133335682,0.126921145,0.125562257,0.122920188,0.122049785,0.120217721,0.119413688,0.118081195,0.116208281,0.114947666,0.112777212,0.111264007,0.109328167,0.109071235,0.109539677,0.11091471,0.111370374,0.112192351,0.113099539,0.111588731,0.110016369,0.108418994,,
